iter	Logloss
297	0.002925939135
298	0.002925939135
299	0.002925939135
300	0.002925939135
301	0.002925939135
302	0.002925939135
303	0.002925939135
304	0.002925939135
305	0.002925939135
306	0.002925939135
307	0.002925939135
308	0.002925939135
309	0.002925939135
310	0.002925939135
311	0.002925939135
312	0.002925921453
313	0.002925900759
314	0.002925861963
315	0.00292584443
316	0.002925843034
317	0.002925820356
318	0.002925820356
319	0.002925820356
320	0.002925820356
321	0.002925820356
322	0.002925820356
323	0.002925820356
324	0.002925820356
325	0.002901839629
326	0.002891739441
327	0.002891734112
328	0.002891687918
329	0.002885212521
330	0.002836532252
331	0.002823715959
332	0.002771127293
333	0.002744226775
334	0.002703445789
335	0.002703445789
336	0.002703436661
337	0.002703424025
338	0.002703418217
339	0.002703420595
340	0.002703420595
341	0.002703420595
342	0.002703420595
343	0.002703420595
344	0.002703380813
345	0.002703380813
346	0.002703380813
347	0.002703380813
348	0.002703380813
349	0.002703381415
350	0.002703381415
351	0.002703381415
352	0.002703381415
353	0.002703381415
354	0.002703381415
355	0.002703381415
356	0.002703381415
357	0.002703381415
358	0.002703381415
359	0.002703381415
360	0.002703381415
361	0.002703381415
362	0.002703381415
363	0.002703381415
364	0.002703381415
365	0.002703381415
366	0.002703381415
367	0.002703381415
368	0.002703381415
369	0.002703381415
370	0.002703381415
371	0.002703381415
372	0.002703381415
373	0.002703381415
374	0.002703381415
375	0.002703381415
376	0.002703381415
377	0.002703381415
378	0.002703381415
379	0.002703381415
380	0.002703381415
381	0.002703381415
382	0.002703381415
383	0.002703381415
384	0.002703381415
385	0.002703381415
386	0.002703381415
387	0.002703381415
388	0.002703381415
389	0.002703381415
390	0.002703381415
391	0.002703381415
392	0.002703381415
393	0.002703381415
394	0.002703381415
395	0.002703381415
396	0.002703381415
397	0.002703381415
398	0.002703381415
399	0.002703381415
400	0.002703381415
401	0.002703381415
402	0.002703381415
403	0.002703381415
404	0.002703381415
405	0.002703381415
406	0.002703364571
407	0.002703360423
408	0.002703339432
409	0.002703339432
410	0.002703339432
411	0.002703339432
412	0.002703339432
413	0.002703339432
414	0.002703339432
415	0.002703339432
416	0.002703339432
417	0.002703339432
418	0.002703339432
419	0.002703339432
420	0.002703339432
421	0.002703339432
422	0.002703339432
423	0.002703339432
424	0.002703339432
425	0.002703318919
426	0.002689329546
427	0.002672268498
428	0.002647895644
429	0.002620179142
430	0.00260019642
431	0.002552999175
432	0.002530184626
433	0.00249096615
434	0.002473699361
435	0.002473683975
436	0.002473657325
437	0.002473643903
438	0.002455830676
439	0.002438627261
440	0.002438609046
441	0.002438595386
442	0.002438581094
443	0.002409187044
444	0.002401352739
445	0.002401329063
446	0.002401329063
447	0.002401329063
448	0.002384397114
449	0.002354790935
450	0.002344845108
451	0.002344830078
452	0.00232356543
453	0.002323572824
454	0.002323567863
455	0.00232355742
456	0.002323545946
457	0.002323546031
458	0.002323526987
459	0.002323513265
460	0.002323502151
461	0.002323497842
462	0.002323491011
463	0.002323472693
464	0.002323462961
465	0.002323464952
466	0.002323457732
467	0.002323464366
468	0.002323446207
469	0.002323441116
470	0.002323431741
471	0.00230235052
472	0.002302294403
473	0.00230228126
474	0.002302251443
475	0.002302243475
476	0.002302210842
477	0.002291831925
478	0.002259086655
479	0.002259082972
480	0.002259082972
481	0.002259082972
482	0.002259082972
483	0.002259082972
484	0.002259082972
485	0.002259082972
486	0.002259082972
487	0.002259082972
488	0.002259082972
489	0.002231044321
490	0.002217048547
491	0.002188771973
492	0.002159440799
493	0.00215946413
494	0.002159421053
495	0.002144378596
496	0.002144378596
497	0.002132839974
498	0.002115533871
499	0.002115524561
500	0.002115510227
501	0.002115510227
502	0.00208810571
503	0.002068774103
504	0.002035687298
505	0.002035687298
506	0.002035678209
507	0.002023310044
508	0.002000166558
509	0.002000166558
510	0.002000166558
511	0.002000166558
512	0.002000166558
513	0.002000166558
514	0.002000166558
515	0.002000166558
516	0.002000166558
517	0.002000166558
518	0.00198777523
519	0.001987741885
520	0.001987716531
521	0.00198769591
522	0.001987671652
523	0.001987659777
524	0.001987636292
525	0.001987615378
526	0.001987608806
527	0.001987593765
528	0.001987566046
529	0.00198756152
530	0.001987552358
531	0.001987535803
532	0.001987519721
533	0.001987519721
534	0.001987519721
535	0.001987519721
536	0.001987519721
537	0.001987519721
538	0.001987519721
539	0.001987519721
540	0.001987519721
541	0.001987519721
542	0.001966571781
543	0.001954294201
544	0.001954294201
545	0.001954277444
546	0.001954277444
547	0.001954277444
548	0.001954277444
549	0.001954277444
550	0.001954277444
551	0.001954277444
552	0.001954277444
553	0.001954277444
554	0.001954277444
555	0.001954277444
556	0.001954277444
557	0.001954277444
558	0.001954277444
559	0.001954277444
560	0.001954277444
561	0.001954277444
562	0.001954277444
563	0.001954277444
564	0.001954277444
565	0.001954277444
566	0.001954277444
567	0.001954277444
568	0.001954277444
569	0.001954277444
570	0.001954274562
571	0.001954274562
572	0.001954274562
573	0.001954274562
574	0.001954274562
575	0.001954274562
576	0.001954274562
577	0.001954274562
578	0.001954274562
579	0.001954274562
580	0.001954274562
581	0.001954274562
582	0.001954274562
583	0.001954274562
584	0.001954274562
585	0.001954274562
586	0.001954274562
587	0.001954274562
588	0.001954274562
589	0.001954274562
590	0.001954274562
591	0.001954274562
592	0.001954274562
593	0.001954274562
594	0.001954274562
595	0.001954274562
596	0.001954274562
597	0.001954274562
598	0.001954274562
599	0.001954274562
600	0.001954274562
601	0.001954274562
602	0.001954250303
603	0.001954250303
604	0.001954250303
605	0.001954250303
606	0.00195425267
607	0.00195425267
608	0.00195425267
609	0.00195425267
610	0.00195425267
611	0.00195425267
612	0.00195425267
613	0.001954238827
614	0.001954238827
615	0.001954238827
616	0.001954238827
617	0.001954238827
618	0.001954238827
619	0.001954238827
620	0.001954238827
621	0.001954223148
622	0.001954223148
623	0.001954223148
624	0.001954223148
625	0.001954223148
626	0.001954223148
627	0.001954223148
628	0.001954223148
629	0.001954223148
630	0.001954223148
631	0.001944977446
632	0.001928692035
633	0.001928673274
634	0.001912378858
635	0.00189953651
636	0.00189953651
637	0.001899532872
638	0.001880739245
639	0.001844545868
640	0.001844542969
641	0.001844533381
642	0.001844512407
643	0.001844500515
644	0.001844484363
645	0.001844474575
646	0.001844469674
647	0.001844440239
648	0.001844442619
649	0.001844452174
650	0.001844422185
651	0.0018444133
652	0.001844400446
653	0.001844398101
654	0.001844382713
655	0.001844384438
656	0.001844388962
657	0.001844372025
658	0.001844346889
659	0.001844355947
660	0.001844356393
661	0.001844335973
662	0.001829574595
663	0.001829575352
664	0.001829548134
665	0.001829556535
666	0.001829529499
667	0.001829516304
668	0.001829516304
669	0.001829516304
670	0.001829516304
671	0.001829516304
672	0.001829512838
673	0.001829512838
674	0.001829512838
675	0.001829512838
676	0.001829512838
677	0.001829493228
678	0.001822180512
679	0.001822167108
680	0.001822155213
681	0.001818421454
682	0.00179967681
683	0.001776471365
684	0.001776475104
685	0.001771337963
686	0.001745847349
687	0.001715419516
688	0.001715407252
689	0.001702972083
690	0.001702972083
691	0.001702972083
692	0.001702936603
693	0.001702936603
694	0.001702876362
695	0.001702876362
696	0.001702876362
697	0.001702861259
698	0.001702861259
699	0.001702868337
700	0.001702868337
701	0.00170286392
702	0.001702840049
703	0.001702819714
704	0.001702819714
705	0.001702814576
706	0.001702814576
707	0.001702818213
708	0.001702818213
709	0.001691344337
710	0.001691322256
711	0.001677208777
712	0.001677089225
713	0.001677089225
714	0.001677067399
715	0.00167704643
716	0.001677031571
717	0.001677031571
718	0.001677053292
719	0.001677053292
720	0.001664275056
721	0.001648910295
722	0.001648876395
723	0.00164886474
724	0.001648829182
725	0.001648829182
726	0.001648829182
727	0.001636312439
728	0.001636312439
729	0.001636318736
730	0.001625101062
731	0.001625101062
732	0.001625091338
733	0.001625091338
734	0.001625058429
735	0.001625059724
736	0.001625017107
737	0.001625024285
738	0.001625017843
739	0.00162499352
740	0.001625023732
741	0.001624958139
742	0.001624958139
743	0.001624958139
744	0.001624958139
745	0.001624958139
746	0.001624958139
747	0.001615519518
748	0.00161552447
749	0.001598939649
750	0.001598899116
751	0.001598885616
752	0.001598909009
753	0.001598872622
754	0.001598872622
755	0.001598872622
756	0.001598872622
757	0.001598872622
758	0.001598872622
759	0.001598872622
760	0.001598872622
761	0.001598872622
762	0.001598872622
763	0.001598872622
764	0.001598872622
765	0.001598872622
766	0.001598872622
767	0.001598913652
768	0.0015989087
769	0.0015989087
770	0.0015989087
771	0.0015989087
772	0.0015989087
773	0.0015989087
774	0.0015989087
775	0.0015989087
776	0.0015989087
777	0.0015989087
778	0.0015989087
779	0.0015989087
780	0.0015989087
781	0.0015989087
782	0.001598852129
783	0.001598852129
784	0.001598852129
785	0.001598889674
786	0.001598893667
787	0.001598893667
788	0.001598893667
789	0.001598893667
790	0.001598893667
791	0.001598893667
792	0.001598893667
793	0.001598893667
794	0.001598893667
795	0.001598893667
796	0.001598893667
797	0.001598893667
798	0.001598893667
799	0.001598893667
800	0.001598893667
801	0.001598893667
802	0.001598893667
803	0.001598893667
804	0.001598893667
805	0.001598893667
806	0.001598893667
807	0.001598893667
808	0.001598893667
809	0.001598893667
810	0.001598893667
811	0.001598893667
812	0.001598893667
813	0.001598893667
814	0.001598893667
815	0.001598893667
816	0.001598893667
817	0.001598893667
818	0.001598893667
819	0.001598893667
820	0.001598893667
821	0.001598893667
822	0.001598893667
823	0.001598893667
824	0.001598893667
825	0.001598893667
826	0.001598893667
827	0.001598893667
828	0.001598893667
829	0.001598893667
830	0.001598893667
831	0.001598893667
832	0.001598893667
833	0.001598893667
834	0.001598893667
835	0.001598893667
836	0.001598893667
837	0.001598893667
838	0.001598893667
839	0.001598893667
840	0.001598893667
841	0.001598893667
842	0.001598893667
843	0.001598893667
844	0.001598893667
845	0.001598893667
846	0.001598893667
847	0.001598893667
848	0.001598893667
849	0.001598893667
850	0.001598893667
851	0.001598893667
852	0.001598893667
853	0.001598893667
854	0.001598893667
855	0.001598851302
856	0.001598851302
857	0.001598851302
858	0.001598851302
859	0.001598851302
860	0.001598851302
861	0.001598851302
862	0.001598851302
863	0.001598851302
864	0.001598851302
865	0.001598851302
866	0.001598851302
867	0.001598851302
868	0.001598850813
869	0.001598850813
870	0.001598850813
871	0.001598850813
872	0.001598850813
873	0.001598850813
874	0.001598850813
875	0.001598850813
876	0.001598850813
877	0.001598850813
878	0.001598850813
879	0.001598850813
880	0.001598850813
881	0.001598850813
882	0.001598850813
883	0.001598875203
884	0.001598875991
885	0.001598861186
886	0.001598831838
887	0.001598831838
888	0.001598831838
889	0.001598831838
890	0.001598831838
891	0.001598831838
892	0.001598831838
893	0.001598831838
894	0.001598831838
895	0.001598831838
896	0.001598831838
897	0.001598831838
898	0.001598831838
899	0.001598831838
900	0.001598831838
901	0.001598831838
902	0.001598831838
903	0.001598831838
904	0.001598831838
905	0.001598831838
906	0.001598831838
907	0.001598831838
908	0.001598831838
909	0.001598831838
910	0.001598831838
911	0.001598831838
912	0.001598831838
913	0.001598856229
914	0.001598846703
915	0.001598832997
916	0.001598810367
917	0.001598814782
918	0.001598804695
919	0.001598815624
920	0.001598803922
921	0.001598778834
922	0.001598794555
923	0.001598782002
924	0.001598772219
925	0.001598783283
926	0.001598738645
927	0.001598775819
928	0.001598754981
929	0.001598720372
930	0.001598743226
931	0.001598733583
932	0.001598681665
933	0.001598708777
934	0.001598702404
935	0.001598667018
936	0.001598677367
937	0.001598695611
938	0.001598661227
939	0.00159865966
940	0.001598636249
941	0.001598667295
942	0.001598658516
943	0.001598658927
944	0.001598641828
945	0.001598630179
946	0.001598625202
947	0.001598625202
948	0.001598646561
949	0.001598601385
950	0.001598602445
951	0.001598602445
952	0.001598594933
953	0.001598585346
954	0.001598609834
955	0.001598623957
956	0.001598585026
957	0.001598568974
958	0.001598563792
959	0.001598562165
960	0.001598550808
961	0.001598543802
962	0.001598543802
963	0.001598548968
964	0.001598548968
965	0.001598588114
966	0.001598566852
967	0.001598566852
968	0.00159856439
969	0.001598536109
970	0.001598548257
971	0.001598531815
972	0.001598523278
973	0.001598475581
974	0.001598489122
975	0.001598489122
976	0.001598514562
977	0.001598514562
978	0.001598505579
979	0.001598505579
980	0.001598480931
981	0.001598480931
982	0.001598491473
983	0.001598487119
984	0.001598455669
985	0.001598444674
986	0.001598427247
987	0.001598468388
988	0.00159845822
989	0.00159845822
990	0.00159845822
991	0.00159845822
992	0.001598450615
993	0.001598430235
994	0.001598430235
995	0.001598411698
996	0.001598411698
997	0.001598411698
998	0.001598409942
999	0.001598409942
